word1,type,len,pos1,stemmed1,priorpolarity
befriend,strongsubj,1,verb,y,positive
beg,strongsubj,1,verb,y,negative
beggar,weaksubj,1,noun,n,negative
beggarly,strongsubj,1,adj,n,negative
begging,strongsubj,1,adj,n,negative
begging,strongsubj,1,noun,n,negative
beguile,strongsubj,1,verb,y,negative
belated,weaksubj,1,adj,n,negative
belabor,strongsubj,1,verb,y,negative
beleaguer,strongsubj,1,verb,y,negative
belie,strongsubj,1,verb,y,negative
belief,strongsubj,1,adj,n,neutral
belief,strongsubj,1,noun,n,neutral
beliefs,weaksubj,1,adj,n,neutral
beliefs,weaksubj,1,noun,n,neutral
believable,strongsubj,1,adj,n,positive
believe,strongsubj,1,verb,y,neutral
belittle,strongsubj,1,verb,y,negative
belittled,strongsubj,1,adj,n,negative
belittling,strongsubj,1,anypos,y,negative
bellicose,strongsubj,1,adj,n,negative
bellicose,strongsubj,1,noun,n,negative
belligerence,strongsubj,1,noun,n,negative
belligerent,strongsubj,1,adj,n,negative
belligerent,strongsubj,1,anypos,y,negative
belligerently,strongsubj,1,anypos,n,negative
beloved,strongsubj,1,adj,n,positive
bemoan,strongsubj,1,verb,y,negative
bemoaning,strongsubj,1,adj,n,negative
bemused,strongsubj,1,adj,n,negative
benefactor,weaksubj,1,noun,n,positive
beneficial,weaksubj,1,adj,n,positive
beneficent,strongsubj,1,adj,n,positive
beneficial,strongsubj,1,anypos,y,positive
beneficially,strongsubj,1,anypos,y,positive
beneficiary,strongsubj,1,adj,n,positive
beneficiary,strongsubj,1,noun,n,positive
benefit,weaksubj,1,adj,n,positive
benefit,weaksubj,1,noun,n,positive
benefits,weaksubj,1,adj,n,positive
benefits,weaksubj,1,noun,n,positive
benevolence,strongsubj,1,noun,n,positive
benevolent,strongsubj,1,adj,n,positive
benign,weaksubj,1,adj,n,positive
bent,weaksubj,1,adj,n,negative
berate,strongsubj,1,verb,y,negative
bereave,strongsubj,1,verb,y,negative
bereavement,strongsubj,1,noun,n,negative
bereft,strongsubj,1,anypos,n,negative
berserk,strongsubj,1,adj,n,negative
beseech,strongsubj,1,verb,y,negative
beset,weaksubj,1,adj,n,negative
besides,strongsubj,1,anypos,y,neutral
besiege,weaksubj,1,verb,y,negative
besmirch,strongsubj,1,verb,y,negative
best,strongsubj,1,anypos,y,positive
best,strongsubj,1,known,adj,n positive
best,strongsubj,1,performing,adj,n positive
best,weaksubj,1,selling,adj,n positive
bestial,strongsubj,1,adj,n,negative
betray,strongsubj,1,verb,y,negative
betrayal,strongsubj,1,noun,n,negative
betrayals,strongsubj,1,noun,n,negative
betrayer,strongsubj,1,noun,n,negative
better,strongsubj,1,adj,n,positive
better,weaksubj,1,anypos,y,positive
better,strongsubj,1,known,adj,n positive
better,strongsubj,1,than,expected,adj n positive
bewail,strongsubj,1,verb,y,negative
beware,weaksubj,1,verb,y,negative
bewilder,strongsubj,1,verb,y,negative
bewildered,strongsubj,1,adj,n,negative
bewildering,strongsubj,1,adj,n,negative
bewildering,strongsubj,1,anypos,n,negative
bewilderingly,strongsubj,1,anypos,n,negative
bewilderment,strongsubj,1,noun,n,negative
bewitch,strongsubj,1,verb,y,negative
bias,strongsubj,1,adj,n,negative
bias,strongsubj,1,noun,n,negative
bias,strongsubj,1,verb,y,negative
biased,strongsubj,1,adj,n,negative
biased,strongsubj,1,noun,n,negative
biases,strongsubj,1,adj,n,negative
biases,strongsubj,1,noun,n,negative
bicker,strongsubj,1,verb,y,negative
bickering,strongsubj,1,anypos,n,negative
bid,weaksubj,1,rigging,adj,n negative
big,weaksubj,1,adj,n,neutral
bitch,strongsubj,1,verb,y,negative
bitchy,strongsubj,1,adj,n,negative
biting,strongsubj,1,adj,n,negative
bitingly,strongsubj,1,anypos,n,negative
bitter,strongsubj,1,adj,n,negative
bitterly,strongsubj,1,anypos,n,negative
bitterness,strongsubj,1,noun,n,negative
bizarre,strongsubj,1,adj,n,negative
blab,strongsubj,1,verb,y,negative
blabber,strongsubj,1,verb,y,negative
black,weaksubj,1,adj,n,negative
blackmail,weaksubj,1,verb,y,negative
blah,strongsubj,1,anypos,y,negative
blame,strongsubj,1,adj,n,negative
blame,strongsubj,1,noun,n,negative
blame,strongsubj,1,verb,y,negative
blameless,strongsubj,1,adj,n,positive
blameworthy,strongsubj,1,adj,n,negative
bland,strongsubj,1,adj,n,negative
blandish,strongsubj,1,verb,y,negative
blaspheme,strongsubj,1,verb,y,negative
blasphemous,strongsubj,1,adj,n,negative
blasphemous,strongsubj,1,anypos,y,negative
blasphemy,strongsubj,1,noun,n,negative
blast,weaksubj,1,anypos,y,negative
blasted,strongsubj,1,anypos,y,negative
blatant,strongsubj,1,adj,n,negative
blatantly,strongsubj,1,adj,n,negative
blather,strongsubj,1,verb,y,negative
bleak,strongsubj,1,adj,n,negative
bleakly,strongsubj,1,anypos,n,negative
bleakness,strongsubj,1,noun,n,negative
bleed,weaksubj,1,verb,y,negative
blemish,weaksubj,1,noun,n,negative
blemish,weaksubj,1,verb,y,negative
bless,strongsubj,1,verb,y,positive
blessing,strongsubj,1,adj,n,positive
blessing,strongsubj,1,noun,n,positive
blind,weaksubj,1,anypos,n,negative
blinding,strongsubj,1,adj,n,negative
blinding,strongsubj,1,anypos,y,negative
blindingly,strongsubj,1,adj,n,negative
blindness,weaksubj,1,adj,n,negative
blindside,strongsubj,1,verb,y,negative
bliss,strongsubj,1,noun,n,positive
blissful,strongsubj,1,adj,n,positive
blissfully,strongsubj,1,adverb,n,positive
blister,strongsubj,1,verb,y,negative
blistering,strongsubj,1,adj,n,negative
blithe,strongsubj,1,adj,n,positive
bloated,strongsubj,1,adj,n,negative
block,weaksubj,1,noun,n,negative
block,weaksubj,1,verb,y,negative
blockhead,strongsubj,1,adj,n,negative
blood,weaksubj,1,adj,n,neutral
blood,weaksubj,1,noun,n,negative
bloodshed,strongsubj,1,noun,n,negative
bloodthirsty,strongsubj,1,adj,n,negative
bloody,weaksubj,1,adj,n,negative
bloom,weaksubj,1,verb,y,positive
blossom,weaksubj,1,verb,y,positive
blow,weaksubj,1,adj,n,negative
blow,weaksubj,1,noun,n,negative
blunder,strongsubj,1,adj,n,negative
blunder,strongsubj,1,noun,n,negative
blundering,strongsubj,1,anypos,n,negative
blunders,strongsubj,1,anypos,n,negative
blunt,strongsubj,1,adj,n,negative
blur,weaksubj,1,verb,y,negative
blurt,strongsubj,1,verb,y,negative
boast,strongsubj,1,verb,y,positive
boast,strongsubj,1,verb,y,negative
boastful,strongsubj,1,adj,n,negative
boggle,strongsubj,1,verb,y,negative
bogus,strongsubj,1,adj,n,negative
boil,strongsubj,1,verb,y,negative
boiling,strongsubj,1,adverb,n,negative
boisterous,strongsubj,1,adj,n,negative
bold,strongsubj,1,adj,n,positive
boldly,strongsubj,1,adverb,n,positive
boldness,strongsubj,1,noun,n,positive
bolster,strongsubj,1,verb,y,positive
bombard,weaksubj,1,verb,y,negative
bomb,weaksubj,1,verb,y,negative
bombardment,strongsubj,1,adj,n,negative
bombardment,strongsubj,1,noun,n,negative
bombastic,strongsubj,1,adj,n,negative
bondage,strongsubj,1,noun,n,negative
bonkers,strongsubj,1,adj,n,negative
bonkers,strongsubj,1,noun,n,negative
bonny,strongsubj,1,adj,n,positive
bonus,weaksubj,1,noun,n,positive
boom,weaksubj,1,noun,n,positive
booming,weaksubj,1,adj,n,positive
boost,weaksubj,1,adj,n,positive
boost,weaksubj,1,verb,y,positive
bore,strongsubj,1,verb,y,negative
boredom,strongsubj,1,noun,n,negative
boring,strongsubj,1,adj,n,negative
boring,strongsubj,1,anypos,y,negative
botch,strongsubj,1,verb,y,negative
bother,strongsubj,1,noun,n,negative
bother,strongsubj,1,verb,y,negative
bothersome,strongsubj,1,adj,n,negative
boundless,strongsubj,1,adj,n,positive
bountiful,strongsubj,1,adj,n,positive
bowdlerize,strongsubj,1,verb,y,negative
boycott,weaksubj,1,adj,n,negative
boycott,weaksubj,1,noun,n,negative
brag,strongsubj,1,noun,n,both
brag,strongsubj,1,verb,y,both
braggart,strongsubj,1,anypos,y,negative
braggart,strongsubj,1,noun,n,negative
bragger,strongsubj,1,anypos,y,negative
bragger,strongsubj,1,noun,n,negative
brains,strongsubj,1,adj,n,positive
brains,strongsubj,1,noun,n,positive
brainwash,strongsubj,1,verb,y,negative
brainy,strongsubj,1,adj,n,positive
brash,strongsubj,1,adj,n,negative
brashly,strongsubj,1,anypos,n,negative
brashness,strongsubj,1,noun,n,negative
brat,strongsubj,1,noun,n,negative
bravado,strongsubj,1,noun,n,negative
brave,strongsubj,1,adj,n,positive
brave,strongsubj,1,verb,y,positive
bravery,strongsubj,1,adj,n,positive
bravery,strongsubj,1,noun,n,positive
brazen,strongsubj,1,anypos,n,negative
brazenly,strongsubj,1,anypos,n,negative
brazenly,strongsubj,1,anypos,n,negative
brazenness,strongsubj,1,noun,n,negative
brazenness,strongsubj,1,noun,n,negative
breach,weaksubj,1,adj,n,negative
breach,weaksubj,1,noun,n,negative
break,weaksubj,1,verb,y,negative
break,strongsubj,1,point,adj,n negative
break,strongsubj,1,point,noun,n negative
breakdown,weaksubj,1,verb,y,negative
breakthrough,weaksubj,1,adj,n,positive
breakthrough,weaksubj,1,noun,n,positive
breakthroughs,weaksubj,1,adj,n,positive
breakthroughs,weaksubj,1,noun,n,positive
breathlessness,strongsubj,1,adj,n,positive
breathlessness,strongsubj,1,noun,n,positive
breathtaking,strongsubj,1,adj,n,positive
breathtakingly,strongsubj,1,anypos,n,positive
bright,weaksubj,1,adj,n,positive
brighten,weaksubj,1,anypos,y,positive
brightness,weaksubj,1,noun,n,positive
brilliance,weaksubj,1,noun,n,positive
brilliant,strongsubj,1,adj,n,positive
brilliant,strongsubj,1,anypos,y,positive
brilliantly,strongsubj,1,anypos,n,positive
brimstone,strongsubj,1,adj,n,negative
brimstone,strongsubj,1,noun,n,negative
brisk,weaksubj,1,adj,n,positive
bristle,strongsubj,1,verb,y,negative
brittle,weaksubj,1,adj,n,negative
broad,weaksubj,1,adj,n,positive
broad,weaksubj,1,based,adj,n neutral
broke,weaksubj,1,adj,n,negative
broken,strongsubj,1,hearted,adj,n negative
brood,strongsubj,1,verb,y,negative
brook,strongsubj,1,verb,y,positive
brotherly,weaksubj,1,adj,n,positive
browbeat,strongsubj,1,verb,y,negative
bruise,weaksubj,1,noun,n,negative
brusque,strongsubj,1,adj,n,negative
brutal,strongsubj,1,adj,n,negative
brutalising,strongsubj,1,adj,n,negative
brutalising,strongsubj,1,noun,n,negative
brutalities,strongsubj,1,anypos,n,negative
brutalities,strongsubj,1,noun,n,negative
brutality,strongsubj,1,noun,n,negative
brutalize,strongsubj,1,verb,y,negative
brutalizing,strongsubj,1,adj,n,negative
brutally,strongsubj,1,anypos,n,negative
brute,strongsubj,1,noun,n,negative
brutish,strongsubj,1,adj,n,negative
bug,weaksubj,1,verb,y,negative
buckle,weaksubj,1,verb,y,negative
bulky,weaksubj,1,adj,n,negative
bull,weaksubj,1,adj,n,positive
bull,weaksubj,1,noun,n,positive
bullies,strongsubj,1,adj,n,negative
bullies,strongsubj,1,noun,n,negative
bullish,weaksubj,1,adj,n,positive
bullish,weaksubj,1,noun,n,positive
bully,strongsubj,1,adj,n,negative
bully,strongsubj,1,noun,n,negative
bullyingly,strongsubj,1,anypos,n,negative
bum,weaksubj,1,noun,n,negative
bumpy,weaksubj,1,adj,n,negative
bungle,strongsubj,1,verb,y,negative
bungler,strongsubj,1,anypos,y,negative
bunk,weaksubj,1,noun,n,negative
buoyant,weaksubj,1,adj,n,positive
burden,strongsubj,1,adj,n,negative
burden,strongsubj,1,noun,n,negative
burdensome,strongsubj,1,adj,n,negative
burdensome,strongsubj,1,anypos,y,negative
burdensomely,strongsubj,1,anypos,y,negative
burn,strongsubj,1,verb,y,negative
busy,weaksubj,1,adj,n,negative
busybody,strongsubj,1,noun,n,negative
butcher,weaksubj,1,verb,y,negative
butchery,strongsubj,1,noun,n,negative
byzantine,strongsubj,1,adj,n,negative
cackle,strongsubj,1,verb,y,negative
cajole,strongsubj,1,verb,y,negative
calamities,strongsubj,1,noun,n,negative
calamitous,strongsubj,1,adj,n,negative
calamitously,strongsubj,1,anypos,n,negative
calamity,strongsubj,1,anypos,y,negative
calamity,strongsubj,1,noun,n,negative
callous,strongsubj,1,adj,n,negative
calm,weaksubj,1,adj,n,positive
calm,weaksubj,1,verb,y,positive
calming,strongsubj,1,anypos,y,positive
calmness,weaksubj,1,noun,n,positive
calumniate,strongsubj,1,verb,y,negative
calumniation,strongsubj,1,noun,n,negative
calumnies,strongsubj,1,noun,n,negative
calumnious,strongsubj,1,adj,n,negative
calumniously,strongsubj,1,anypos,n,negative
calumny,strongsubj,1,noun,n,negative
cancer,weaksubj,1,noun,n,negative
cancerous,weaksubj,1,adj,n,negative
candid,strongsubj,1,adj,n,positive
candor,strongsubj,1,noun,n,positive
cannibal,strongsubj,1,noun,n,negative
cannibalize,strongsubj,1,verb,y,negative
capable,weaksubj,1,adj,n,positive
capability,weaksubj,1,noun,n,positive
capably,weaksubj,1,adj,n,positive
capitalize,weaksubj,1,verb,y,positive
capitulate,weaksubj,1,verb,y,negative
capricious,strongsubj,1,adj,n,negative
capriciously,strongsubj,1,anypos,n,negative
capriciousness,strongsubj,1,noun,n,negative
capsize,weaksubj,1,verb,y,negative
captivate,strongsubj,1,verb,y,positive
captivating,strongsubj,1,adj,n,positive
captivation,strongsubj,1,noun,n,positive
captive,weaksubj,1,adj,n,negative
care,weaksubj,1,verb,y,positive
carefree,strongsubj,1,adj,n,positive
careful,weaksubj,1,adj,n,positive
careless,strongsubj,1,adj,n,negative
carelessness,strongsubj,1,noun,n,negative
caricature,strongsubj,1,verb,y,negative
carnage,strongsubj,1,noun,n,negative
carp,strongsubj,1,verb,y,negative
cartoon,weaksubj,1,adj,n,negative
cartoon,weaksubj,1,noun,n,negative
cartoonish,strongsubj,1,anypos,y,negative
cash,weaksubj,1,strapped,adj,n negative
castigate,strongsubj,1,verb,y,negative
casualty,weaksubj,1,noun,y,negative
cataclysm,strongsubj,1,noun,n,negative
cataclysmal,strongsubj,1,adj,n,negative
cataclysmic,strongsubj,1,adj,n,negative
cataclysmically,strongsubj,1,anypos,n,negative
catalyst,strongsubj,1,adj,n,positive
catalyst,strongsubj,1,noun,n,positive
catastrophe,strongsubj,1,anypos,y,negative
catastrophe,strongsubj,1,noun,n,negative
catastrophes,strongsubj,1,noun,n,negative
catastrophic,strongsubj,1,adj,n,negative
catastrophic,strongsubj,1,anypos,y,negative
catastrophically,strongsubj,1,anypos,n,negative
catchy,strongsubj,1,adj,n,positive
caustic,strongsubj,1,adj,n,negative
caustically,strongsubj,1,anypos,n,negative
cautionary,strongsubj,1,adj,n,negative
cautious,weaksubj,1,adj,n,negative
cave,weaksubj,1,verb,y,negative
ceaseless,weaksubj,1,adj,n,neutral
celebrate,strongsubj,1,verb,y,positive
celebrated,strongsubj,1,adj,n,positive
celebration,strongsubj,1,noun,n,positive
celebratory,strongsubj,1,anypos,y,positive
celebrity,weaksubj,1,noun,n,positive
censure,strongsubj,1,adj,n,negative
censure,strongsubj,1,noun,n,negative
censure,strongsubj,1,verb,y,negative
central,weaksubj,1,adj,n,neutral
certain,weaksubj,1,anypos,y,neutral
certainly,strongsubj,1,anypos,n,neutral
certified,weaksubj,1,adj,n,neutral
chafe,strongsubj,1,verb,y,negative
chaff,strongsubj,1,verb,y,negative
chagrin,strongsubj,1,noun,n,negative
chagrin,strongsubj,1,verb,y,negative
challenge,weaksubj,1,noun,n,negative
challenge,weaksubj,1,verb,y,negative
challenging,weaksubj,1,adj,n,negative
champion,weaksubj,1,adj,n,positive
champion,weaksubj,1,anypos,y,positive
champ,weaksubj,1,noun,n,positive
champion,weaksubj,1,noun,n,positive
chant,weaksubj,1,adj,n,neutral
chant,weaksubj,1,noun,n,neutral
chaos,strongsubj,1,noun,n,negative
chaotic,strongsubj,1,adj,n,negative
charisma,strongsubj,1,noun,n,negative
charismatic,strongsubj,1,adj,n,positive
charitable,weaksubj,1,adj,n,positive
charitable,weaksubj,1,noun,n,positive
charity,weaksubj,1,noun,n,positive
charm,strongsubj,1,adj,n,positive
charm,strongsubj,1,noun,n,positive
charm,strongsubj,1,verb,y,positive
charming,strongsubj,1,adj,n,positive
charming,strongsubj,1,anypos,n,positive
charmingly,strongsubj,1,adj,n,positive
chaste,strongsubj,1,adj,n,positive
chasten,strongsubj,1,verb,y,negative
chastise,strongsubj,1,verb,y,negative
chastisement,strongsubj,1,anypos,y,negative
chatter,strongsubj,1,verb,y,negative
chatterbox,strongsubj,1,anypos,y,negative
cheapen,strongsubj,1,verb,y,negative
cheap,strongsubj,1,adj,n,negative
cheat,strongsubj,1,noun,n,negative
cheat,strongsubj,1,verb,y,negative
cheater,strongsubj,1,anypos,y,negative
cheer,strongsubj,1,noun,n,positive
cheer,strongsubj,1,verb,y,positive
cheery,strongsubj,1,adj,n,positive
cheerful,strongsubj,1,adj,n,positive
cheerless,strongsubj,1,adj,n,negative
cherish,strongsubj,1,verb,y,positive
cherished,strongsubj,1,adj,n,positive
cherub,strongsubj,1,noun,n,positive
chic,strongsubj,1,adj,n,positive
chide,strongsubj,1,verb,y,negative
childish,strongsubj,1,adj,n,negative
chill,weaksubj,1,verb,y,negative
chilly,weaksubj,1,adj,n,negative
chit,strongsubj,1,anypos,y,negative
chivalry,strongsubj,1,noun,n,positive
chivalrous,strongsubj,1,adj,n,positive
choppy,weaksubj,1,adj,n,negative
choke,weaksubj,1,verb,y,negative
chore,weaksubj,1,noun,n,negative
chronic,weaksubj,1,adj,n,negative
chum,weaksubj,1,noun,n,positive
civility,strongsubj,1,noun,n,positive
civilization,weaksubj,1,noun,n,positive
civilize,weaksubj,1,adj,n,positive
civilize,weaksubj,1,verb,y,positive
civil,weaksubj,1,adj,n,positive
claim,weaksubj,1,anypos,y,neutral
clamor,weaksubj,1,noun,n,negative
clamorous,weaksubj,1,adj,n,negative
clandestine,weaksubj,1,adj,n,neutral
clarity,weaksubj,1,adj,n,positive
clash,weaksubj,1,adj,n,negative
clash,weaksubj,1,noun,n,negative
classic,weaksubj,1,noun,n,positive
clean,weaksubj,1,adj,n,positive
cleanliness,weaksubj,1,noun,n,positive
cleanse,weaksubj,1,verb,n,positive
clear,weaksubj,1,anypos,y,positive
clear,strongsubj,1,cut,adj,n positive
clearer,strongsubj,1,adj,n,positive
clearer,strongsubj,1,noun,n,positive
clearly,strongsubj,1,anypos,n,positive
clever,strongsubj,1,adj,n,positive
cliche,strongsubj,1,anypos,n,negative
cliched,strongsubj,1,anypos,n,negative
clique,weaksubj,1,noun,n,negative
clog,weaksubj,1,verb,y,negative
close,weaksubj,1,adj,n,negative
closeness,strongsubj,1,adj,n,positive
closeness,strongsubj,1,noun,n,positive
cloud,strongsubj,1,verb,y,negative
clout,strongsubj,1,adj,n,positive
clout,strongsubj,1,noun,n,positive
clumsy,strongsubj,1,adj,n,negative
co,weaksubj,1,operation,adj,n positive
co,weaksubj,1,operation,noun,n positive
coarse,weaksubj,1,adj,n,negative
coax,strongsubj,1,verb,y,positive
cocky,strongsubj,1,adj,n,negative
coddle,weaksubj,1,verb,y,positive
coerce,strongsubj,1,verb,y,negative
coercion,strongsubj,1,noun,n,negative
coercive,strongsubj,1,adj,n,negative
cogent,strongsubj,1,adj,n,positive
cohesive,weaksubj,1,adj,n,positive
cogitate,strongsubj,1,verb,y,neutral
cognizance,weaksubj,1,adj,n,neutral
cognizance,weaksubj,1,noun,n,neutral
cognizant,strongsubj,1,noun,n,neutral
cohere,weaksubj,1,verb,y,positive
coherence,strongsubj,1,adj,n,positive
coherence,strongsubj,1,noun,n,positive
coherent,weaksubj,1,adj,n,positive
cohesion,weaksubj,1,noun,n,positive
cohesive,weaksubj,1,adj,n,positive
cold,weaksubj,1,adj,n,negative
coldly,strongsubj,1,adverb,n,negative
collapse,weaksubj,1,adj,n,negative
collapse,weaksubj,1,verb,y,negative
collide,weaksubj,1,verb,y,negative
collude,strongsubj,1,verb,y,negative
collusion,strongsubj,1,noun,n,negative
colorful,weaksubj,1,adj,n,positive
colossal,weaksubj,1,adj,n,positive
combative,weaksubj,1,adj,n,negative
comeback,weaksubj,1,adj,n,positive
comeback,weaksubj,1,noun,n,positive
comedy,weaksubj,1,noun,n,negative
comedy,weaksubj,1,adj,n,negative
comely,strongsubj,1,adj,n,positive
comfort,weaksubj,1,verb,y,positive
comfortable,weaksubj,1,adj,n,positive
comfortable,weaksubj,1,noun,n,positive
comfortably,weaksubj,1,adverb,n,positive
comforting,strongsubj,1,anypos,n,positive
comical,weaksubj,1,adj,n,negative
commend,strongsubj,1,verb,y,positive
commendable,strongsubj,1,adj,n,positive
commendably,strongsubj,1,adverb,n,positive
commensurate,weaksubj,1,adj,n,positive
commonsense,weaksubj,1,noun,n,positive
commonsensible,weaksubj,1,adj,n,positive
commonsensibly,weaksubj,1,adverb,n,positive
commonsensical,weaksubj,1,adj,n,positive
comment,weaksubj,1,adj,n,neutral
comment,weaksubj,1,noun,n,neutral
commentator,weaksubj,1,adj,n,neutral
commentator,weaksubj,1,noun,n,neutral
commodious,weaksubj,1,adj,n,positive
